,ID,station,Year,Month,Day,Time,AMB_TEMP,CO,NO,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2037,lt2017032621,龍潭,2017,3,26,21,13,0.51,1,20,33,92,45,0,62,2,東北,東北,微風,微風
2038,lt2017032622,龍潭,2017,3,26,22,13,0.46,1,17,33,78,34,0,62,2,東北,東北,微風,微風
2039,lt2017032623,龍潭,2017,3,26,23,12,0.44,1,17,32,74,33,0,64,1,東,東,微風,微風
2040,lt2017032700,龍潭,2017,3,27,0,12,0.38,1,13,37,66,27,0,63,2,東,東,微風,微風
2041,lt2017032701,龍潭,2017,3,27,1,12,0.36,1,11,40,74,27,0,66,2,東北,東北,微風,微風
2042,lt2017032702,龍潭,2017,3,27,2,12,0.31,1,8,43,77,25,0,60,2,東北,東北,微風,微風
2043,lt2017032703,龍潭,2017,3,27,3,12,0.29,1,8,45,80,27,0,61,2,東北,東北,微風,微風
2044,lt2017032704,龍潭,2017,3,27,4,12,0.32,1,9,44,68,22,0,66,2,東北,東北,微風,微風
2045,lt2017032705,龍潭,2017,3,27,5,12,0.35,1,13,41,61,29,0,70,2,東北,東,微風,微風
2046,lt2017032706,龍潭,2017,3,27,6,12,0.54,5,34,23,59,29,0,73,2,東北,東北,微風,微風
2047,lt2017032707,龍潭,2017,3,27,7,14,0.69,8,35,29,71,39,0,66,3,東北,東,微風,微風
2048,lt2017032708,龍潭,2017,3,27,8,16,0.61,6,26,40,73,35,0,59,3,東,東,微風,微風
2049,lt2017032709,龍潭,2017,3,27,9,19,0.6,5,25,49,79,38,0,54,3,東,東北,微風,微風
2050,lt2017032710,龍潭,2017,3,27,10,21,0.45,3,16,61,77,32,0,45,3,東北,東北,微風,微風
2051,lt2017032711,龍潭,2017,3,27,11,22,0.4,2,13,66,77,33,0,40,3,東北,東北,微風,微風
2052,lt2017032712,龍潭,2017,3,27,12,23,0.4,2,12,69,73,28,0,38,2,東北,東,微風,微風
2053,lt2017032713,龍潭,2017,3,27,13,23,0.36,2,12,71,74,23,0,37,2,東北,東北,微風,微風
2054,lt2017032714,龍潭,2017,3,27,14,23,0.36,2,14,71,69,23,0,39,2,東北,東北,緩風,緩風
2055,lt2017032715,龍潭,2017,3,27,15,23,0.39,2,16,69,75,20,0,42,3,東北,東北,緩風,緩風
2056,lt2017032716,龍潭,2017,3,27,16,22,0.42,2,18,66,75,28,0,45,3,東北,東北,緩風,緩風
2057,lt2017032717,龍潭,2017,3,27,17,20,0.44,2,17,61,72,23,0,49,3,東北,東北,緩風,緩風
2058,lt2017032718,龍潭,2017,3,27,18,19,0.5,1,20,55,75,30,0,55,3,東北,東北,緩風,緩風
2059,lt2017032719,龍潭,2017,3,27,19,18,0.58,1,23,50,78,18,0,58,3,東北,東北,微風,微風
2060,lt2017032720,龍潭,2017,3,27,20,17,0.7,1,30,43,84,29,0,60,3,東北,東北,微風,微風
2061,lt2017032721,龍潭,2017,3,27,21,16,0.66,2,28,42,80,17,0,63,3,東,東,微風,微風
2062,lt2017032722,龍潭,2017,3,27,22,16,0.55,1,22,43,79,21,0,66,3,東,東,微風,微風
2063,lt2017032723,龍潭,2017,3,27,23,15,0.46,1,19,42,76,17,0,69,2,東,東,微風,微風
2064,lt2017032800,龍潭,2017,3,28,0,15,0.4,1,15,44,70,26,0,67,1,東,東,微風,微風
2065,lt2017032801,龍潭,2017,3,28,1,15,0.39,1,15,39,68,32,0,69,1,西南,西南,微風,微風
2066,lt2017032802,龍潭,2017,3,28,2,14,0.4,1,13,28,68,28,0,72,1,西南,南,微風,微風
2067,lt2017032803,龍潭,2017,3,28,3,14,0.34,1,26,14,66,26,0,70,1,南,西南,微風,微風
2068,lt2017032804,龍潭,2017,3,28,4,14,0.36,3,28,13,61,24,0,68,1,南,東南,微風,微風
2069,lt2017032805,龍潭,2017,3,28,5,14,0.37,5,30,16,62,21,0,59,1,東南,東南,微風,微風
2070,lt2017032806,龍潭,2017,3,28,6,14,0.65,17,45,7,57,22,0,62,1,南,西南,微風,微風
2071,lt2017032807,龍潭,2017,3,28,7,16,0.77,17,45,16,53,15,0,50,1,東南,東南,微風,微風
2072,lt2017032808,龍潭,2017,3,28,8,19,0.38,4,17,37,45,18,0,41,1,東,東,微風,微風
2073,lt2017032809,龍潭,2017,3,28,9,21,0.53,4,22,47,50,20,0,40,2,東,東北,微風,微風
2074,lt2017032810,龍潭,2017,3,28,10,22,0.51,4,23,54,57,28,0,41,3,北,北,微風,微風
2075,lt2017032811,龍潭,2017,3,28,11,24,0.6,3,22,75,71,34,0,39,4,北,東北,微風,微風
2076,lt2017032812,龍潭,2017,3,28,12,25,0.57,2,16,88,77,30,0,35,3,北,北,微風,微風
2077,lt2017032813,龍潭,2017,3,28,13,26,0.52,1,20,88,82,36,0,35,3,西北,西北,微風,微風
2078,lt2017032814,龍潭,2017,3,28,14,25,0.6,2,22,88,89,42,0,48,4,西北,西南,微風,微風
2079,lt2017032815,龍潭,2017,3,28,15,23,0.56,2,22,88,106,54,0,54,4,西北,西北,微風,微風
2080,lt2017032816,龍潭,2017,3,28,16,22,0.59,2,23,88,115,53,0,64,4,西南,西南,微風,微風
2081,lt2017032817,龍潭,2017,3,28,17,20,0.53,1,17,78,125,54,0,74,3,西南,西南,微風,微風
2082,lt2017032818,龍潭,2017,3,28,18,19,0.59,1,21,64,122,51,0,80,3,西南,西南,微風,微風
2083,lt2017032819,龍潭,2017,3,28,19,19,0.71,1,27,51,122,49,0,78,3,西南,西南,微風,微風
2084,lt2017032820,龍潭,2017,3,28,20,19,0.7,1,25,49,107,51,0,70,2,西南,西南,微風,微風
2085,lt2017032821,龍潭,2017,3,28,21,19,0.75,2,40,30,99,52,0,63,2,西南,東,微風,微風
2086,lt2017032822,龍潭,2017,3,28,22,18,0.6,2,25,37,89,55,0,65,2,南,南,微風,微風
2087,lt2017032823,龍潭,2017,3,28,23,18,0.57,1,22,36,88,44,0,70,2,南,南,微風,微風
2088,lt2017032900,龍潭,2017,3,29,0,18,0.54,1,23,33,82,42,0,69,1,西南,西南,微風,微風
2089,lt2017032901,龍潭,2017,3,29,1,18,0.37,1,16,46,77,28,0,56,1,西南,西南,微風,微風
2090,lt2017032902,龍潭,2017,3,29,2,18,0.33,1,14,47,74,28,0,52,1,西南,西南,微風,微風
2091,lt2017032903,龍潭,2017,3,29,3,17,0.4,1,21,34,72,22,0,52,2,北,東南,微風,微風
2092,lt2017032904,龍潭,2017,3,29,4,16,0.39,1,25,24,69,26,0,61,3,東南,東,微風,微風
2093,lt2017032905,龍潭,2017,3,29,5,16,0.41,2,26,21,61,25,0,68,2,南,南,微風,微風
2094,lt2017032906,龍潭,2017,3,29,6,16,0.5,4,31,21,59,23,0,67,1,東南,東南,微風,微風
2095,lt2017032907,龍潭,2017,3,29,7,18,0.7,10,41,20,65,24,0,64,1,南,南,微風,微風
2096,lt2017032908,龍潭,2017,3,29,8,20,0.57,5,28,37,69,23,0,56,1,東南,東南,微風,微風
2097,lt2017032909,龍潭,2017,3,29,9,22,0.47,2,17,59,67,30,0,50,2,西南,西北,微風,微風
2098,lt2017032910,龍潭,2017,3,29,10,23,0.48,2,17,59,69,33,0,50,2,西南,西南,微風,微風
2099,lt2017032911,龍潭,2017,3,29,11,25,0.46,2,16,70,76,34,0,48,2,西北,西南,微風,微風
2100,lt2017032912,龍潭,2017,3,29,12,25,0.39,2,11,75,81,31,0,45,1,西南,西南,微風,微風
2101,lt2017032913,龍潭,2017,3,29,13,26,0.4,1,13,86,81,31,0,46,2,北,北,微風,微風
2102,lt2017032914,龍潭,2017,3,29,14,25,0.43,2,20,83,87,40,0,55,4,西北,西北,緩風,微風
2103,lt2017032915,龍潭,2017,3,29,15,23,0.39,2,18,67,92,44,0,59,3,西北,東北,緩風,微風
2104,lt2017032916,龍潭,2017,3,29,16,21,0.42,1,18,71,89,52,0,70,3,東北,東北,微風,微風
2105,lt2017032917,龍潭,2017,3,29,17,21,0.51,1,21,63,83,50,0,69,3,東北,東,微風,微風
2106,lt2017032918,龍潭,2017,3,29,18,21,0.63,1,31,50,87,49,0,70,3,東,東,微風,微風
2107,lt2017032919,龍潭,2017,3,29,19,21,0.81,2,40,37,100,39,0,71,3,東,東,微風,微風
2108,lt2017032920,龍潭,2017,3,29,20,20,0.77,2,42,27,106,41,0,75,5,東,東,微風,微風
2109,lt2017032921,龍潭,2017,3,29,21,19,0.76,2,44,20,106,45,0,76,9,東,東,微風,微風
2110,lt2017032922,龍潭,2017,3,29,22,19,0.71,1,37,20,107,52,0,79,8,東,東,微風,微風
2111,lt2017032923,龍潭,2017,3,29,23,18,0.68,2,34,16,104,52,0,82,6,東,東,微風,微風
2112,lt2017033000,龍潭,2017,3,30,0,18,0.57,1,25,20,96,52,0,84,5,東,東南,微風,微風
2113,lt2017033001,龍潭,2017,3,30,1,17,0.53,1,21,23,82,53,0,84,3,東南,東南,微風,微風
2114,lt2017033002,龍潭,2017,3,30,2,17,0.58,1,21,15,75,49,0,84,3,西南,西北,微風,微風
2115,lt2017033003,龍潭,2017,3,30,3,17,0.57,1,24,14,69,44,0,83,2,南,西南,微風,無風
2116,lt2017033004,龍潭,2017,3,30,4,17,0.59,2,27,9,63,37,0,84,4,西南,西南,微風,微風
2117,lt2017033005,龍潭,2017,3,30,5,17,0.58,8,33,6,67,41,0,83,2,南,東南,微風,微風
2118,lt2017033006,龍潭,2017,3,30,6,18,0.62,6,32,10,66,36,0,80,2,南,南,微風,微風
2119,lt2017033007,龍潭,2017,3,30,7,19,0.95,17,45,11,71,34,0,74,2,西南,南,微風,微風
2120,lt2017033008,龍潭,2017,3,30,8,21,0.62,8,29,30,68,30,0,67,2,西南,西南,微風,微風
2121,lt2017033009,龍潭,2017,3,30,9,23,0.5,3,16,48,75,33,0,61,2,西南,西南,微風,微風
2122,lt2017033010,龍潭,2017,3,30,10,25,0.46,3,14,62,75,37,0,57,3,西南,南,微風,微風
2123,lt2017033011,龍潭,2017,3,30,11,26,0.47,2,17,67,74,33,0,58,3,西北,西北,微風,微風
2124,lt2017033012,龍潭,2017,3,30,12,25,0.43,2,14,67,77,36,0,64,2,西北,西北,微風,微風
2125,lt2017033013,龍潭,2017,3,30,13,23,0.38,2,12,63,85,33,0,69,2,西北,西北,微風,微風
2126,lt2017033014,龍潭,2017,3,30,14,22,0.42,2,15,64,89,39,0,73,2,西北,北,微風,微風
2127,lt2017033015,龍潭,2017,3,30,15,22,0.44,2,17,63,93,42,0,73,2,西南,西南,微風,微風
2128,lt2017033016,龍潭,2017,3,30,16,22,0.47,2,19,59,90,50,0,74,2,西南,東北,微風,微風
2129,lt2017033017,龍潭,2017,3,30,17,22,0.62,2,28,48,102,53,0,75,3,東北,東北,微風,微風
2130,lt2017033018,龍潭,2017,3,30,18,22,0.7,2,35,37,110,60,0,77,3,東,東南,微風,微風
2131,lt2017033019,龍潭,2017,3,30,19,21,0.79,2,43,22,129,57,0,79,3,南,西南,微風,微風
2132,lt2017033020,龍潭,2017,3,30,20,21,0.69,2,30,27,134,62,0,81,3,西南,西南,微風,微風
2133,lt2017033021,龍潭,2017,3,30,21,21,0.54,1,22,33,122,52,0,77,2,西南,西南,微風,微風
2134,lt2017033022,龍潭,2017,3,30,22,21,0.4,1,15,37,103,43,0,72,1,南,南,微風,微風
2135,lt2017033023,龍潭,2017,3,30,23,21,0.33,1,11,39,75,31,0,71,2,南,西北,微風,微風
2136,lt2017033100,龍潭,2017,3,31,0,20,0.4,1,15,29,70,27,0,77,3,西北,東南,微風,微風
2137,lt2017033101,龍潭,2017,3,31,1,20,0.37,1,15,25,57,31,0,79,2,東南,東南,微風,微風
2138,lt2017033102,龍潭,2017,3,31,2,20,0.39,1,13,25,61,30,0,79,2,南,南,微風,微風
2139,lt2017033103,龍潭,2017,3,31,3,20,0.41,1,11,24,54,35,0,80,2,南,南,微風,微風
2140,lt2017033104,龍潭,2017,3,31,4,19,0.36,1,10,22,56,25,0,82,1,南,西南,微風,微風
2141,lt2017033105,龍潭,2017,3,31,5,19,0.44,2,16,18,59,29,0,82,1,西南,南,微風,微風
2142,lt2017033106,龍潭,2017,3,31,6,20,0.49,4,24,14,66,23,0,79,2,西南,西南,微風,微風
2143,lt2017033107,龍潭,2017,3,31,7,21,0.62,5,26,16,72,33,0,75,3,西南,西南,微風,微風
2144,lt2017033108,龍潭,2017,3,31,8,21,0.57,5,23,21,71,26,0,75,3,西南,西南,微風,微風
2145,lt2017033109,龍潭,2017,3,31,9,25,0.52,4,17,40,68,33,0,65,5,西南,西南,緩風,緩風
2146,lt2017033110,龍潭,2017,3,31,10,25,0.43,3,14,47,64,37,0,62,3,西南,西南,緩風,緩風
2147,lt2017033111,龍潭,2017,3,31,11,24,0.49,2,18,37,70,34,0,68,3,西南,西北,緩風,微風
2148,lt2017033112,龍潭,2017,3,31,12,19,0.43,2,20,37,63,28,0,87,2,西北,西北,緩風,微風
2149,lt2017033113,龍潭,2017,3,31,13,17,0.41,1,14,49,54,16,0,88,1,東北,東北,微風,微風
2150,lt2017033114,龍潭,2017,3,31,14,15,0.33,1,14,51,42,18,1,88,1,東北,東北,緩風,微風
2151,lt2017033115,龍潭,2017,3,31,15,14,0.3,1,13,52,37,10,1,89,1,東北,東北,緩風,緩風
2152,lt2017033116,龍潭,2017,3,31,16,13,0.33,1,15,47,39,11,1,89,1,東北,東北,緩風,緩風
2153,lt2017033117,龍潭,2017,3,31,17,13,0.35,1,15,48,28,4,3,90,1,東北,東北,緩風,緩風
2154,lt2017033118,龍潭,2017,3,31,18,13,0.34,1,14,49,26,11,8,90,1,東北,東北,緩風,緩風
2155,lt2017033119,龍潭,2017,3,31,19,12,0.31,1,14,47,27,7,5,90,1,東北,東北,緩風,緩風
2156,lt2017033120,龍潭,2017,3,31,20,12,0.29,1,13,49,26,12,2,90,1,東北,東北,緩風,緩風
2157,lt2017033121,龍潭,2017,3,31,21,12,0.27,1,12,51,25,4,1,90,1,東北,東北,緩風,緩風
2158,lt2017033122,龍潭,2017,3,31,22,12,0.27,1,11,49,21,5,2,90,1,東北,東北,緩風,微風
2159,lt2017033123,龍潭,2017,3,31,23,12,0.24,1,8,53,22,1,4,90,1,東北,東北,微風,微風
2160,lt2017040100,龍潭,2017,4,1,0,12,0.24,1,10,51,28,5,2,91,1,東北,東北,微風,微風
2161,lt2017040101,龍潭,2017,4,1,1,12,0.22,1,7,57,26,9,3,90,1,東北,東北,微風,微風
2162,lt2017040102,龍潭,2017,4,1,2,12,0.24,1,6,61,31,16,2,90,1,東,東北,緩風,微風
2163,lt2017040103,龍潭,2017,4,1,3,11,0.27,0,7,60,29,16,2,91,1,東北,東,微風,微風
2164,lt2017040104,龍潭,2017,4,1,4,11,0.27,0,7,58,34,21,2,91,1,東北,東北,微風,微風
2165,lt2017040105,龍潭,2017,4,1,5,11,0.31,0,7,64,37,14,1,89,1,東北,東北,緩風,緩風
2166,lt2017040106,龍潭,2017,4,1,6,11,0.34,1,10,60,37,21,0,88,1,東北,東北,微風,緩風
2167,lt2017040107,龍潭,2017,4,1,7,12,0.4,1,15,53,34,21,0,86,1,東,東,微風,微風
2168,lt2017040108,龍潭,2017,4,1,8,13,0.41,2,15,53,48,28,0,79,1,東,東,緩風,微風
2169,lt2017040109,龍潭,2017,4,1,9,15,0.43,2,12,57,65,30,0,71,2,東北,東,緩風,緩風
2170,lt2017040110,龍潭,2017,4,1,10,16,0.47,2,15,58,79,34,0,66,2,東北,東北,緩風,緩風
2171,lt2017040111,龍潭,2017,4,1,11,17,0.51,3,16,59,81,42,0,61,2,東北,東北,緩風,緩風
2172,lt2017040112,龍潭,2017,4,1,12,17,0.48,2,12,67,81,43,0,57,2,東北,東北,緩風,緩風
2173,lt2017040113,龍潭,2017,4,1,13,17,0.46,1,12,71,84,50,0,55,2,東北,東北,緩風,微風
2174,lt2017040114,龍潭,2017,4,1,14,17,0.46,1,12,73,88,55,0,54,2,東北,東北,微風,微風
2175,lt2017040115,龍潭,2017,4,1,15,17,0.47,1,12,73,93,53,0,55,2,東北,東北,緩風,微風
2176,lt2017040116,龍潭,2017,4,1,16,17,0.45,1,12,72,97,50,0,51,2,東北,東北,微風,微風
2177,lt2017040117,龍潭,2017,4,1,17,16,0.51,1,17,64,92,42,0,52,2,東,東,微風,微風
2178,lt2017040118,龍潭,2017,4,1,18,15,0.6,1,25,52,87,44,0,58,2,東,東,微風,微風
2179,lt2017040119,龍潭,2017,4,1,19,14,0.66,1,29,42,84,46,0,63,2,東,東,微風,微風
2180,lt2017040120,龍潭,2017,4,1,20,13,0.62,1,23,43,82,49,0,66,1,東,東,微風,微風
2181,lt2017040121,龍潭,2017,4,1,21,13,0.54,1,22,39,71,45,0,64,1,東,東南,微風,微風
2182,lt2017040122,龍潭,2017,4,1,22,12,0.49,1,20,37,57,40,0,63,1,東南,東南,微風,微風
2183,lt2017040123,龍潭,2017,4,1,23,12,0.44,1,13,40,47,39,0,62,1,東南,東南,微風,微風
2184,lt2017040200,龍潭,2017,4,2,0,12,0.37,0,9,42,42,37,0,63,1,東南,東南,微風,微風
2185,lt2017040201,龍潭,2017,4,2,1,12,0.33,0,6,46,40,30,0,60,0,東南,東南,微風,微風
2186,lt2017040202,龍潭,2017,4,2,2,12,0.31,0,6,44,38,21,0,59,0,東南,東南,微風,微風
2187,lt2017040203,龍潭,2017,4,2,3,11,0.31,0,8,41,42,23,0,60,0,東南,東南,微風,微風
2188,lt2017040204,龍潭,2017,4,2,4,11,0.31,1,8,43,42,26,0,56,0,東南,東,微風,微風
2189,lt2017040205,龍潭,2017,4,2,5,11,0.38,1,14,39,41,29,0,56,1,東,東,微風,微風
2190,lt2017040206,龍潭,2017,4,2,6,11,0.43,2,22,35,37,30,0,54,1,東,東,微風,微風
2191,lt2017040207,龍潭,2017,4,2,7,14,0.45,3,16,46,45,34,0,46,1,東,東,微風,微風
2192,lt2017040208,龍潭,2017,4,2,8,17,0.42,2,12,60,51,38,0,36,2,東,東,緩風,緩風
2193,lt2017040209,龍潭,2017,4,2,9,18,0.41,2,11,68,61,40,0,33,2,東,東北,緩風,緩風
2194,lt2017040210,龍潭,2017,4,2,10,19,0.4,1,10,73,62,43,0,34,2,東北,東北,緩風,緩風
2195,lt2017040211,龍潭,2017,4,2,11,19,0.4,2,11,80,70,42,0,33,3,東北,東北,緩風,緩風
2196,lt2017040212,龍潭,2017,4,2,12,20,0.37,1,10,83,75,38,0,30,3,東北,東北,緩風,緩風
2197,lt2017040213,龍潭,2017,4,2,13,21,0.36,1,11,83,69,30,0,28,3,東北,東北,緩風,緩風
2198,lt2017040214,龍潭,2017,4,2,14,21,0.36,1,11,83,62,26,0,27,3,東北,東北,緩風,緩風
2199,lt2017040215,龍潭,2017,4,2,15,20,0.36,1,11,81,61,29,0,26,3,東北,東北,緩風,緩風
2200,lt2017040216,龍潭,2017,4,2,16,19,0.36,1,12,76,65,32,0,28,3,東北,東北,緩風,緩風
2201,lt2017040217,龍潭,2017,4,2,17,18,0.42,1,15,69,61,33,0,33,3,東北,東北,緩風,緩風
2202,lt2017040218,龍潭,2017,4,2,18,17,0.46,1,18,63,58,39,0,38,2,東北,東北,緩風,緩風
2203,lt2017040219,龍潭,2017,4,2,19,16,0.45,1,15,65,55,45,0,45,1,東北,東北,緩風,緩風
2204,lt2017040220,龍潭,2017,4,2,20,15,0.47,1,17,62,58,46,0,49,1,東,東,緩風,緩風
2205,lt2017040221,龍潭,2017,4,2,21,15,0.45,1,16,63,56,43,0,52,2,東北,東北,緩風,緩風
2206,lt2017040222,龍潭,2017,4,2,22,14,0.4,1,14,65,61,43,0,54,2,東北,東北,緩風,緩風
2207,lt2017040223,龍潭,2017,4,2,23,14,0.36,1,13,65,64,48,0,55,2,東北,東北,緩風,緩風
2208,lt2017040300,龍潭,2017,4,3,0,14,0.33,1,11,64,67,40,0,55,2,東北,東北,微風,微風
2209,lt2017040301,龍潭,2017,4,3,1,13,0.34,1,12,59,66,37,0,56,3,東北,東北,微風,微風
2210,lt2017040302,龍潭,2017,4,3,2,13,0.33,1,14,54,66,30,0,55,3,東北,東北,微風,微風
2211,lt2017040303,龍潭,2017,4,3,3,14,0.29,0,11,56,57,37,0,50,3,東北,東北,微風,微風
2212,lt2017040304,龍潭,2017,4,3,4,14,0.31,1,10,55,56,31,0,50,2,東北,東北,微風,微風
2213,lt2017040305,龍潭,2017,4,3,5,14,0.34,1,13,50,55,27,0,54,2,東,東北,微風,微風
2214,lt2017040306,龍潭,2017,4,3,6,14,0.49,1,22,41,63,26,0,54,2,東北,東北,微風,微風
2215,lt2017040307,龍潭,2017,4,3,7,16,0.45,2,19,48,57,26,0,51,2,東北,東北,微風,微風
2216,lt2017040308,龍潭,2017,4,3,8,18,0.38,2,13,57,52,31,0,47,2,東北,東北,緩風,緩風
2217,lt2017040309,龍潭,2017,4,3,9,19,0.38,2,12,61,46,23,0,44,2,東北,東北,緩風,緩風
2218,lt2017040310,龍潭,2017,4,3,10,21,0.35,2,11,64,46,21,0,38,2,東北,東北,緩風,微風
2219,lt2017040311,龍潭,2017,4,3,11,23,0.35,2,12,66,50,17,0,36,2,東北,東北,微風,微風
2220,lt2017040312,龍潭,2017,4,3,12,24,0.34,2,11,71,50,16,0,33,2,東北,東北,微風,微風
2221,lt2017040313,龍潭,2017,4,3,13,24,0.31,1,10,74,47,18,0,33,2,東北,東北,微風,微風
2222,lt2017040314,龍潭,2017,4,3,14,24,0.3,1,11,73,42,16,0,35,2,東北,東北,微風,微風
2223,lt2017040315,龍潭,2017,4,3,15,23,0.3,2,12,67,38,20,0,39,2,東北,東北,緩風,微風
2224,lt2017040316,龍潭,2017,4,3,16,22,0.31,1,12,64,36,19,0,42,2,東北,東北,微風,緩風
2225,lt2017040317,龍潭,2017,4,3,17,21,0.36,1,16,57,39,25,0,48,2,東北,東北,緩風,微風
2226,lt2017040318,龍潭,2017,4,3,18,19,0.38,1,17,53,44,21,0,53,2,東北,東北,微風,微風
2227,lt2017040319,龍潭,2017,4,3,19,18,0.41,1,19,49,53,24,0,56,2,東北,東北,微風,微風
2228,lt2017040320,龍潭,2017,4,3,20,18,0.55,1,28,39,54,19,0,59,2,東,東,微風,微風
2229,lt2017040321,龍潭,2017,4,3,21,17,0.46,1,26,38,50,23,0,62,1,東南,東南,微風,微風
2230,lt2017040322,龍潭,2017,4,3,22,17,0.44,1,21,41,42,25,0,63,1,東,東,微風,微風
2231,lt2017040323,龍潭,2017,4,3,23,17,0.4,1,17,41,39,23,0,65,1,東南,南,微風,微風
2232,lt2017040400,龍潭,2017,4,4,0,16,0.49,1,25,27,45,22,0,68,1,南,南,微風,微風
2233,lt2017040401,龍潭,2017,4,4,1,16,0.37,1,16,33,52,14,0,71,1,西南,西南,微風,微風
2234,lt2017040402,龍潭,2017,4,4,2,15,0.44,1,22,26,52,19,0,73,1,西南,東南,微風,微風
2235,lt2017040403,龍潭,2017,4,4,3,15,0.33,0,12,35,45,22,0,72,1,南,東南,微風,微風
2236,lt2017040404,龍潭,2017,4,4,4,15,0.42,1,18,28,36,24,0,72,1,南,西南,微風,微風
2237,lt2017040405,龍潭,2017,4,4,5,15,0.38,1,15,32,27,26,0,72,1,南,南,微風,微風
2238,lt2017040406,龍潭,2017,4,4,6,15,0.49,2,20,31,24,26,0,67,1,東南,東南,微風,微風
2239,lt2017040407,龍潭,2017,4,4,7,17,0.4,2,13,41,22,27,0,61,1,東南,東南,微風,微風
2240,lt2017040408,龍潭,2017,4,4,8,20,0.51,2,16,53,32,30,0,53,2,東北,北,微風,微風
2241,lt2017040409,龍潭,2017,4,4,9,21,0.5,2,17,60,47,28,0,49,3,東北,東北,微風,微風
2242,lt2017040410,龍潭,2017,4,4,10,23,0.51,1,14,79,53,31,0,41,3,東北,東北,微風,微風
2243,lt2017040411,龍潭,2017,4,4,11,24,0.46,1,11,88,64,27,0,38,3,東,東,微風,微風
2244,lt2017040412,龍潭,2017,4,4,12,25,0.44,1,11,88,65,28,0,36,2,東北,東北,微風,微風
2245,lt2017040413,龍潭,2017,4,4,13,25,0.43,1,11,88,80,28,0,44,3,西北,西北,微風,微風
2246,lt2017040414,龍潭,2017,4,4,14,24,0.43,0,11,88,75,36,0,49,3,西北,西北,微風,微風
2247,lt2017040415,龍潭,2017,4,4,15,23,0.44,0,12,88,82,43,0,54,4,西北,西北,微風,微風
2248,lt2017040416,龍潭,2017,4,4,16,22,0.47,0,12,88,81,43,0,56,3,西南,西南,微風,微風
2249,lt2017040417,龍潭,2017,4,4,17,21,0.43,0,13,88,77,35,0,56,4,西南,西南,微風,微風
2250,lt2017040418,龍潭,2017,4,4,18,21,0.43,0,13,84,73,38,0,57,4,西南,西南,微風,微風
2251,lt2017040419,龍潭,2017,4,4,19,21,0.56,0,18,68,69,42,0,58,3,西南,西南,微風,微風
2252,lt2017040420,龍潭,2017,4,4,20,21,0.61,0,20,59,76,51,0,58,4,西南,西南,微風,微風
2253,lt2017040421,龍潭,2017,4,4,21,20,0.73,1,28,42,77,46,0,64,3,西南,西南,微風,微風
2254,lt2017040422,龍潭,2017,4,4,22,19,0.78,1,39,29,75,46,0,67,3,西南,西南,微風,微風
2255,lt2017040423,龍潭,2017,4,4,23,18,0.73,1,35,26,77,45,0,71,2,南,南,微風,微風
2256,lt2017040500,龍潭,2017,4,5,0,18,0.71,2,37,21,71,50,0,73,2,西南,西南,微風,微風
2257,lt2017040501,龍潭,2017,4,5,1,18,0.4,1,16,41,62,45,0,70,1,西南,西南,微風,微風
2258,lt2017040502,龍潭,2017,4,5,2,17,0.32,0,14,39,48,41,0,70,1,西南,西南,微風,微風
2259,lt2017040503,龍潭,2017,4,5,3,18,0.31,0,16,37,40,26,0,69,1,西南,西南,微風,微風
2260,lt2017040504,龍潭,2017,4,5,4,18,0.3,0,19,34,41,29,0,67,1,西南,南,微風,微風
2261,lt2017040505,龍潭,2017,4,5,5,18,0.28,0,13,37,42,25,0,68,1,東南,東南,微風,微風
2262,lt2017040506,龍潭,2017,4,5,6,18,0.38,1,19,34,41,28,0,69,1,東南,東南,微風,微風
2263,lt2017040507,龍潭,2017,4,5,7,19,0.42,3,19,36,40,23,0,65,1,東南,東,微風,微風
2264,lt2017040508,龍潭,2017,4,5,8,21,0.35,2,14,45,42,27,0,58,1,東,東,微風,微風
2265,lt2017040509,龍潭,2017,4,5,9,23,0.33,1,11,55,45,29,0,48,1,東北,東,微風,微風
2266,lt2017040510,龍潭,2017,4,5,10,24,0.32,1,11,61,52,30,0,43,1,北,北,微風,微風
2267,lt2017040511,龍潭,2017,4,5,11,26,0.35,1,11,75,46,28,0,40,2,東北,東北,微風,微風
2268,lt2017040512,龍潭,2017,4,5,12,26,0.41,1,15,88,54,30,0,40,2,北,東北,微風,微風
2269,lt2017040513,龍潭,2017,4,5,13,26,0.39,1,17,88,58,27,0,40,3,東北,東北,微風,微風
2270,lt2017040514,龍潭,2017,4,5,14,27,0.34,1,16,88,0,0,0,40,3,東北,東北,緩風,微風
2271,lt2017040515,龍潭,2017,4,5,15,26,0.32,1,17,76,71,18,0,44,3,北,西北,微風,微風
2272,lt2017040516,龍潭,2017,4,5,16,25,0.36,1,24,62,68,15,0,50,4,北,北,微風,微風
2273,lt2017040517,龍潭,2017,4,5,17,24,0.51,2,30,49,69,20,0,52,6,北,東北,微風,微風
2274,lt2017040518,龍潭,2017,4,5,18,23,0.62,2,33,39,70,33,0,53,5,西北,西北,微風,微風
2275,lt2017040519,龍潭,2017,4,5,19,22,0.7,2,36,30,79,37,0,56,4,西北,東南,微風,微風
2276,lt2017040520,龍潭,2017,4,5,20,22,0.94,9,45,7,83,38,0,59,5,西南,西南,微風,微風
